"full_location","island","site","transect","top_color","bowl_color","orders","number_of_insects","dateout","datecoll","duration","order_abrev"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","b","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L2","saipan","forbig","L2","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","b","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","b","r","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Diptera",0,2018-01-17,2018-01-20,3,"Dipte"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","b","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","w","b","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","y","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Coleoptera",0,2018-01-17,2018-01-20,3,"Coleo"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Lepidoptera",0,2018-01-17,2018-01-20,3,"Lepid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Blattodea",0,2018-01-17,2018-01-20,3,"Blatt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Araneae",0,2018-01-17,2018-01-20,3,"Arane"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Isoptera",0,2018-01-17,2018-01-20,3,"Isopt"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","partial",0,2018-01-17,2018-01-20,3,"parti"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","Trichoptera",0,2018-01-17,2018-01-20,3,"Trich"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","y","w","other",0,2018-01-17,2018-01-20,3,"other"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","b","Hemiptera",0,2018-01-17,2018-01-20,3,"Hemip"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","b","Formicidae",0,2018-01-17,2018-01-20,3,"Formi"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","b","Apoidea",0,2018-01-17,2018-01-20,3,"Apoid"
"Saipan_ForbiGrid_L3","saipan","forbig","L3","r","b","Crabronidae",0,2018-01-17,2018-01-20,3,"Crabr"
